TimeH,R1H,T1H,R2H,T2H,TimeI,R1I,T1I,R2I,T2I
730.8456571,1.16E-11,2.52E-05,1.04E-11,2.73E-05,725.2013788,1.14E-11,1.50E-11,1.39E-11,2.40E-11
731.8029118,1.21E-11,2.72E-05,1.06E-11,2.67E-05,726.1636276,1.10E-11,1.54E-11,1.40E-11,2.49E-11
732.7866104,1.10E-11,2.59E-05,1.03E-11,2.68E-05,727.1552384,1.16E-11,1.56E-11,1.49E-11,2.44E-11
733.7899222,9.90E-12,2.57E-05,1.00E-11,2.66E-05,728.0979116,1.13E-11,1.61E-11,1.51E-11,2.40E-11
734.755183,1.05E-11,2.60E-05,1.04E-11,2.76E-05,729.1008596,1.09E-11,1.72E-11,1.48E-11,2.41E-11
735.7490659,1.05E-11,2.37E-05,1.09E-11,2.68E-05,730.0628736,1.09E-11,1.54E-11,1.40E-11,2.36E-11
736.7077909,1.05E-11,2.33E-05,1.08E-11,2.70E-05,731.015774,1.07E-11,1.45E-11,1.47E-11,2.45E-11
737.6570191,1.13E-11,2.33E-05,1.14E-11,2.68E-05,731.9858952,1.03E-11,1.45E-11,1.50E-11,2.47E-11
738.5972159,1.09E-11,2.52E-05,1.08E-11,2.70E-05,732.9489536,1.07E-11,1.36E-11,1.45E-11,2.35E-11
739.574115,1.15E-11,2.59E-05,1.12E-11,2.75E-05,733.9205596,1.05E-11,1.47E-11,1.35E-11,2.32E-11
740.5316741,1.12E-11,2.68E-05,1.11E-11,2.67E-05,734.8933845,1.06E-11,1.38E-11,1.44E-11,2.34E-11
741.5323806,1.08E-11,2.67E-05,1.04E-11,2.74E-05,735.8957396,1.06E-11,1.44E-11,1.44E-11,2.41E-11
742.5081873,1.11E-11,2.80E-05,1.01E-11,2.74E-05,736.8775086,1.03E-11,1.64E-11,1.55E-11,2.41E-11
743.4765849,1.06E-11,2.59E-05,1.07E-11,2.67E-05,737.8606524,1.02E-11,1.53E-11,1.43E-11,2.45E-11
744.4636903,1.07E-11,2.47E-05,1.08E-11,2.71E-05,738.830811,1.10E-11,1.53E-11,1.37E-11,2.39E-11
745.4284947,9.92E-12,2.42E-05,1.08E-11,2.73E-05,739.7711575,1.07E-11,1.65E-11,1.41E-11,2.43E-11
746.4220819,1.02E-11,2.58E-05,1.10E-11,2.68E-05,740.731075,1.09E-11,1.59E-11,1.46E-11,2.43E-11
747.3692873,1.10E-11,2.63E-05,1.08E-11,2.68E-05,741.702769,1.13E-11,1.57E-11,1.43E-11,2.45E-11
748.3585522,1.03E-11,2.45E-05,9.81E-12,2.69E-05,742.6496458,1.15E-11,1.66E-11,1.35E-11,2.44E-11
749.3098366,1.06E-11,2.51E-05,1.06E-11,2.65E-05,743.6212542,1.22E-11,1.47E-11,1.38E-11,2.42E-11
750.2865217,1.11E-11,2.50E-05,1.04E-11,2.67E-05,744.5835989,1.15E-11,1.65E-11,1.43E-11,2.45E-11
751.2634032,9.85E-12,2.47E-05,1.04E-11,2.68E-05,745.5551906,1.14E-11,1.65E-11,1.40E-11,2.42E-11
752.2270298,1.04E-11,2.59E-05,1.03E-11,2.60E-05,746.530576,1.17E-11,1.60E-11,1.52E-11,2.37E-11
753.2236428,1.05E-11,2.45E-05,1.12E-11,2.68E-05,747.5021923,1.14E-11,1.50E-11,1.45E-11,2.31E-11
754.1750875,1.18E-11,2.50E-05,1.10E-11,2.66E-05,748.4938433,1.11E-11,1.70E-11,1.45E-11,2.36E-11
755.172344,1.07E-11,2.51E-05,9.54E-12,2.62E-05,749.4746232,1.07E-11,1.80E-11,1.42E-11,2.48E-11
756.138571,1.04E-11,2.44E-05,1.05E-11,2.70E-05,750.4556403,1.12E-11,1.64E-11,1.29E-11,2.42E-11
757.0976744,1.11E-11,2.61E-05,1.16E-11,2.68E-05,751.4378045,1.05E-11,1.63E-11,1.44E-11,2.39E-11
758.0658548,1.13E-11,2.43E-05,1.01E-11,2.63E-05,752.3916295,1.10E-11,1.66E-11,1.45E-11,2.37E-11
759.0336838,1.10E-11,2.56E-05,9.15E-12,2.73E-05,753.374846,1.11E-11,1.53E-11,1.43E-11,2.42E-11
760.0083435,1.07E-11,2.55E-05,9.51E-12,2.70E-05,754.347913,1.04E-11,1.44E-11,1.39E-11,2.34E-11
760.9962468,1.01E-11,2.63E-05,1.01E-11,2.74E-05,755.3293288,1.11E-11,1.51E-11,1.47E-11,2.42E-11
762.0105357,1.07E-11,2.52E-05,9.92E-12,2.67E-05,756.2702289,1.09E-11,1.53E-11,1.37E-11,2.35E-11
762.9835758,1.15E-11,2.46E-05,1.02E-11,2.64E-05,757.2425725,1.12E-11,1.58E-11,1.34E-11,2.36E-11
763.9432724,1.14E-11,2.38E-05,1.03E-11,2.64E-05,758.1945627,1.15E-11,1.59E-11,1.44E-11,2.41E-11
764.9123495,1.08E-11,2.38E-05,9.81E-12,2.69E-05,759.1858313,1.07E-11,1.65E-11,1.35E-11,2.39E-11
765.8747385,1.11E-11,2.45E-05,1.03E-11,2.72E-05,760.1590779,1.14E-11,1.61E-11,1.35E-11,2.43E-11
766.8309391,1.14E-11,2.44E-05,1.06E-11,2.66E-05,761.130785,1.19E-11,1.53E-11,1.31E-11,2.47E-11
767.7872493,1.15E-11,2.29E-05,1.07E-11,2.63E-05,762.1036205,1.07E-11,1.48E-11,1.32E-11,2.50E-11
768.7506101,1.04E-11,2.69E-05,1.15E-11,2.64E-05,763.0764189,1.09E-11,1.54E-11,1.44E-11,2.39E-11
769.7083116,1.03E-11,2.67E-05,1.10E-11,2.68E-05,764.0496047,1.09E-11,1.44E-11,1.36E-11,2.36E-11
770.6678009,9.38E-12,2.66E-05,9.88E-12,2.71E-05,765.011008,1.12E-11,1.42E-11,1.32E-11,2.38E-11
771.637949,9.46E-12,2.86E-05,1.09E-11,2.69E-05,766.0022879,1.12E-11,1.59E-11,1.38E-11,2.49E-11
772.6081545,1.08E-11,2.64E-05,1.07E-11,2.69E-05,766.9433911,1.12E-11,1.61E-11,1.38E-11,2.44E-11
773.5703688,1.12E-11,2.59E-05,9.84E-12,2.69E-05,767.9369049,1.11E-11,1.61E-11,1.41E-11,2.37E-11
774.5464046,1.15E-11,2.51E-05,1.01E-11,2.69E-05,768.9081175,1.24E-11,1.66E-11,1.45E-11,2.30E-11
775.4987237,1.17E-11,2.34E-05,1.09E-11,2.60E-05,769.8793712,1.16E-11,1.54E-11,1.34E-11,2.27E-11
776.4972203,1.07E-11,2.48E-05,9.95E-12,2.70E-05,770.8401935,1.08E-11,1.45E-11,1.41E-11,2.39E-11
777.4734282,1.03E-11,2.43E-05,1.07E-11,2.73E-05,771.8109732,1.10E-11,1.33E-11,1.36E-11,2.45E-11
778.4648414,1.03E-11,2.64E-05,1.08E-11,2.68E-05,772.771786,1.20E-11,1.47E-11,1.33E-11,2.36E-11
779.4307876,9.79E-12,2.58E-05,1.08E-11,2.74E-05,773.7336662,1.17E-11,1.60E-11,1.42E-11,2.31E-11
780.4187047,1.05E-11,2.58E-05,9.82E-12,2.67E-05,774.6951606,1.16E-11,1.65E-11,1.38E-11,2.42E-11
781.4212747,1.03E-11,2.54E-05,9.92E-12,2.65E-05,775.6671922,1.11E-11,1.56E-11,1.41E-11,2.48E-11
782.3688223,1.13E-11,2.45E-05,9.82E-12,2.76E-05,776.6271911,1.03E-11,1.30E-11,1.45E-11,2.40E-11
783.3671861,1.11E-11,2.44E-05,1.03E-11,2.66E-05,777.5814171,1.07E-11,1.60E-11,1.47E-11,2.27E-11
784.3452075,1.07E-11,2.30E-05,1.04E-11,2.71E-05,778.5485792,1.20E-11,1.55E-11,1.40E-11,2.40E-11
785.2879083,1.13E-11,2.50E-05,1.10E-11,2.71E-05,779.5193033,1.18E-11,1.41E-11,1.46E-11,2.45E-11
786.248111,1.09E-11,2.67E-05,1.08E-11,2.64E-05,780.470145,1.21E-11,1.52E-11,1.38E-11,2.37E-11
787.2071242,1.07E-11,2.69E-05,1.10E-11,2.59E-05,781.4414606,1.13E-11,1.63E-11,1.46E-11,2.41E-11
788.1658783,1.07E-11,2.61E-05,1.12E-11,2.61E-05,782.4230876,1.14E-11,1.71E-11,1.46E-11,2.36E-11
789.1323879,1.04E-11,2.56E-05,1.11E-11,2.66E-05,783.3846567,1.08E-11,1.58E-11,1.34E-11,2.35E-11
790.0894523,1.03E-11,2.68E-05,1.14E-11,2.66E-05,784.3363719,1.18E-11,1.54E-11,1.47E-11,2.41E-11
791.0609524,1.13E-11,2.38E-05,1.11E-11,2.59E-05,785.2983811,1.13E-11,1.52E-11,1.41E-11,2.33E-11
792.0307648,1.08E-11,2.44E-05,1.07E-11,2.55E-05,786.2392385,1.14E-11,1.60E-11,1.34E-11,2.37E-11
793.020576,1.05E-11,2.49E-05,9.78E-12,2.58E-05,787.2135997,1.10E-11,1.61E-11,1.51E-11,2.43E-11
794.0005832,1.12E-11,2.50E-05,9.35E-12,2.65E-05,788.1574705,1.09E-11,1.65E-11,1.49E-11,2.44E-11
794.9805579,1.03E-11,2.67E-05,1.11E-11,2.68E-05,789.1506522,1.11E-11,1.63E-11,1.49E-11,2.41E-11
795.9604368,1.07E-11,2.75E-05,1.16E-11,2.77E-05,790.105526,1.11E-11,1.51E-11,1.55E-11,2.46E-11
796.9227304,1.11E-11,2.76E-05,1.06E-11,2.72E-05,791.076725,1.12E-11,1.55E-11,1.52E-11,2.45E-11
797.8954661,1.10E-11,2.68E-05,9.63E-12,2.72E-05,792.0546565,1.19E-11,1.61E-11,1.43E-11,2.39E-11
798.8591878,1.07E-11,2.42E-05,9.85E-12,2.59E-05,793.02636,1.19E-11,1.51E-11,1.38E-11,2.38E-11
799.8175056,1.10E-11,2.46E-05,1.07E-11,2.68E-05,794.0190563,1.07E-11,1.44E-11,1.46E-11,2.51E-11
800.7844834,1.08E-11,2.58E-05,1.12E-11,2.66E-05,795.0006914,1.06E-11,1.53E-11,1.48E-11,2.42E-11
801.7508163,1.04E-11,2.69E-05,1.18E-11,2.64E-05,795.9630885,1.09E-11,1.54E-11,1.54E-11,2.36E-11
802.7015178,1.08E-11,2.57E-05,1.08E-11,2.62E-05,796.9249098,1.13E-11,1.50E-11,1.45E-11,2.37E-11
803.6714711,1.15E-11,2.49E-05,1.05E-11,2.69E-05,797.9075556,1.17E-11,1.41E-11,1.38E-11,2.47E-11
804.6290879,1.10E-11,2.60E-05,1.04E-11,2.68E-05,798.8600419,1.08E-11,1.53E-11,1.48E-11,2.52E-11
805.5925426,1.13E-11,2.54E-05,1.07E-11,2.67E-05,799.8104775,1.07E-11,1.61E-11,1.52E-11,2.46E-11
806.5656636,1.08E-11,2.41E-05,1.08E-11,2.65E-05,800.7720392,1.01E-11,1.54E-11,1.49E-11,2.45E-11
807.5242991,1.12E-11,2.50E-05,1.10E-11,2.70E-05,801.7544124,1.01E-11,1.46E-11,1.48E-11,2.49E-11
808.4823709,1.08E-11,2.60E-05,1.14E-11,2.76E-05,802.7056787,1.11E-11,1.47E-11,1.45E-11,2.47E-11
809.4413471,1.10E-11,2.63E-05,1.11E-11,2.62E-05,803.6660521,1.14E-11,1.56E-11,1.49E-11,2.40E-11
810.4096315,1.12E-11,2.82E-05,1.04E-11,2.65E-05,804.6265075,1.14E-11,1.56E-11,1.46E-11,2.39E-11
811.3692725,1.02E-11,2.95E-05,1.10E-11,2.75E-05,805.6000161,1.12E-11,1.45E-11,1.46E-11,2.42E-11
812.33676,1.04E-11,2.75E-05,1.06E-11,2.70E-05,806.5520241,1.07E-11,1.44E-11,1.35E-11,2.45E-11
813.3100379,1.07E-11,2.59E-05,1.15E-11,2.59E-05,807.5359201,1.08E-11,1.45E-11,1.32E-11,2.40E-11
814.2645924,1.14E-11,2.45E-05,1.11E-11,2.67E-05,808.4898627,1.13E-11,1.50E-11,1.39E-11,2.31E-11
815.2345088,1.17E-11,2.59E-05,1.04E-11,2.71E-05,809.448776,1.14E-11,1.55E-11,1.45E-11,2.38E-11
816.1934111,1.12E-11,2.72E-05,1.02E-11,2.72E-05,810.4207554,1.08E-11,1.62E-11,1.45E-11,2.40E-11
817.1503491,1.08E-11,2.61E-05,1.04E-11,2.66E-05,811.4017508,1.11E-11,1.71E-11,1.45E-11,2.44E-11
818.1186397,1.06E-11,2.52E-05,1.08E-11,2.67E-05,812.3877182,1.15E-11,1.55E-11,1.43E-11,2.43E-11
819.0823824,1.01E-11,2.46E-05,1.07E-11,2.67E-05,813.3318143,1.11E-11,1.49E-11,1.48E-11,2.37E-11
820.0439289,9.39E-12,2.41E-05,1.10E-11,2.67E-05,814.322988,1.14E-11,1.61E-11,1.48E-11,2.44E-11
820.9884164,1.08E-11,2.50E-05,1.11E-11,2.63E-05,815.2754943,1.16E-11,1.61E-11,1.41E-11,2.44E-11
821.943629,1.05E-11,2.55E-05,1.12E-11,2.57E-05,816.2686751,1.27E-11,1.54E-11,1.39E-11,2.39E-11
822.9230413,1.08E-11,2.56E-05,1.08E-11,2.60E-05,817.2297306,1.17E-11,1.37E-11,1.51E-11,2.40E-11
823.889452,1.08E-11,2.54E-05,9.72E-12,2.66E-05,818.2004395,1.14E-11,1.58E-11,1.35E-11,2.36E-11
824.8483391,1.07E-11,2.51E-05,1.02E-11,2.62E-05,819.1419885,1.14E-11,1.67E-11,1.36E-11,2.42E-11
825.8006618,1.08E-11,2.43E-05,1.07E-11,2.50E-05,820.1327953,1.08E-11,1.64E-11,1.41E-11,2.39E-11
826.7910182,1.05E-11,2.58E-05,1.01E-11,2.59E-05,821.1050441,1.16E-11,1.55E-11,1.44E-11,2.43E-11
827.7665832,9.99E-12,2.69E-05,1.04E-11,2.64E-05,822.067549,1.17E-11,1.43E-11,1.35E-11,2.40E-11
828.7253745,1.11E-11,2.49E-05,1.07E-11,2.55E-05,823.009234,1.13E-11,1.63E-11,1.36E-11,2.34E-11
829.6802435,1.22E-11,2.20E-05,1.16E-11,2.49E-05,823.9792316,1.16E-11,1.64E-11,1.38E-11,2.41E-11
830.6397541,1.16E-11,2.41E-05,1.11E-11,2.71E-05,824.9423237,1.17E-11,1.68E-11,1.43E-11,2.45E-11
831.6065803,1.06E-11,2.40E-05,1.06E-11,2.76E-05,825.9039009,1.06E-11,1.61E-11,1.50E-11,2.39E-11
832.5593472,1.10E-11,2.47E-05,9.65E-12,2.69E-05,826.8448257,1.07E-11,1.50E-11,1.49E-11,2.36E-11
833.5216725,1.07E-11,2.66E-05,9.25E-12,2.69E-05,827.8466356,1.17E-11,1.41E-11,1.41E-11,2.43E-11
834.4769297,1.06E-11,2.72E-05,1.09E-11,2.67E-05,828.8087513,1.14E-11,1.27E-11,1.30E-11,2.41E-11
835.4471412,1.01E-11,2.51E-05,1.03E-11,2.70E-05,829.7815228,1.09E-11,1.19E-11,1.35E-11,2.43E-11
836.4188154,1.05E-11,2.45E-05,9.40E-12,2.64E-05,830.7245052,1.12E-11,1.37E-11,1.41E-11,2.36E-11
837.3874071,1.10E-11,2.40E-05,1.02E-11,2.68E-05,831.6965292,1.21E-11,1.43E-11,1.37E-11,2.41E-11
838.3401697,1.06E-11,2.58E-05,1.07E-11,2.67E-05,832.6580601,1.10E-11,1.57E-11,1.42E-11,2.38E-11
839.3117571,1.06E-11,2.56E-05,1.08E-11,2.70E-05,833.6194377,1.14E-11,1.57E-11,1.49E-11,2.36E-11
840.271759,1.09E-11,2.46E-05,1.05E-11,2.61E-05,834.560041,1.10E-11,1.64E-11,1.41E-11,2.29E-11
841.2434585,1.04E-11,2.77E-05,9.25E-12,2.68E-05,835.5424414,1.04E-11,1.67E-11,1.40E-11,2.36E-11
842.2143378,1.01E-11,2.60E-05,9.49E-12,2.65E-05,836.5024385,1.13E-11,1.63E-11,1.39E-11,2.43E-11
843.2015586,9.70E-12,2.68E-05,1.07E-11,2.71E-05,837.4669449,1.17E-11,1.49E-11,1.35E-11,2.46E-11
844.1489451,9.81E-12,2.69E-05,1.14E-11,2.69E-05,838.4369147,1.10E-11,1.57E-11,1.39E-11,2.39E-11
845.1476629,9.43E-12,2.82E-05,1.06E-11,2.66E-05,839.3973255,1.09E-11,1.60E-11,1.42E-11,2.33E-11
846.1360707,1.06E-11,2.68E-05,1.01E-11,2.65E-05,840.3589189,1.11E-11,1.49E-11,1.42E-11,2.38E-11
847.1161311,1.06E-11,2.82E-05,1.03E-11,2.66E-05,841.3361225,1.11E-11,1.43E-11,1.48E-11,2.44E-11
848.1033847,1.03E-11,2.81E-05,1.08E-11,2.67E-05,842.3178957,1.08E-11,1.59E-11,1.35E-11,2.47E-11
849.0810251,1.05E-11,2.52E-05,1.21E-11,2.61E-05,843.2894819,1.04E-11,1.77E-11,1.39E-11,2.46E-11
850.0382938,1.07E-11,2.59E-05,1.20E-11,2.60E-05,844.3004887,1.05E-11,1.53E-11,1.44E-11,2.47E-11
851.0096085,1.09E-11,2.59E-05,1.04E-11,2.59E-05,845.2632244,1.10E-11,1.40E-11,1.56E-11,2.51E-11
851.9866951,1.00E-11,2.80E-05,9.50E-12,2.67E-05,846.2347147,1.08E-11,1.59E-11,1.38E-11,2.45E-11
852.967392,1.05E-11,2.72E-05,1.04E-11,2.64E-05,847.2366841,1.04E-11,1.64E-11,1.38E-11,2.36E-11
853.9503076,1.11E-11,2.69E-05,1.01E-11,2.69E-05,848.1979163,1.10E-11,1.40E-11,1.35E-11,2.40E-11
854.9579496,1.00E-11,2.80E-05,1.12E-11,2.70E-05,849.1883864,1.13E-11,1.65E-11,1.44E-11,2.45E-11
855.9220016,1.07E-11,2.64E-05,1.09E-11,2.65E-05,850.1503446,1.15E-11,1.56E-11,1.41E-11,2.45E-11
856.8728597,1.09E-11,2.53E-05,1.08E-11,2.61E-05,851.1218636,1.11E-11,1.35E-11,1.46E-11,2.48E-11
857.8274801,1.16E-11,2.59E-05,1.01E-11,2.71E-05,852.0926437,1.04E-11,1.56E-11,1.42E-11,2.51E-11
858.7974365,1.13E-11,2.60E-05,1.00E-11,2.61E-05,853.0643554,1.10E-11,1.74E-11,1.49E-11,2.37E-11
859.7892954,1.06E-11,2.51E-05,1.05E-11,2.66E-05,854.0162003,1.07E-11,1.70E-11,1.51E-11,2.40E-11
860.7456808,1.14E-11,2.41E-05,1.12E-11,2.58E-05,854.9891651,1.10E-11,1.50E-11,1.42E-11,2.30E-11
861.7103875,1.13E-11,2.38E-05,1.04E-11,2.61E-05,855.9310553,1.11E-11,1.45E-11,1.40E-11,2.34E-11
862.7003005,1.03E-11,2.43E-05,1.03E-11,2.70E-05,856.8918414,1.18E-11,1.56E-11,1.47E-11,2.34E-11
863.7094228,1.08E-11,2.58E-05,1.04E-11,2.73E-05,857.8459594,1.12E-11,1.65E-11,1.33E-11,2.41E-11
864.6703968,1.09E-11,2.59E-05,1.15E-11,2.71E-05,858.828064,1.14E-11,1.49E-11,1.45E-11,2.46E-11
865.6478505,1.13E-11,2.61E-05,1.18E-11,2.63E-05,859.7792993,1.11E-11,1.55E-11,1.43E-11,2.41E-11
866.6187513,1.10E-11,2.42E-05,1.19E-11,2.61E-05,860.741627,1.11E-11,1.59E-11,1.50E-11,2.43E-11
867.6062093,1.06E-11,2.49E-05,1.06E-11,2.65E-05,861.6836152,1.07E-11,1.55E-11,1.45E-11,2.49E-11
868.6142168,1.06E-11,2.47E-05,1.08E-11,2.58E-05,862.6764793,1.05E-11,1.54E-11,1.43E-11,2.31E-11
869.5773864,1.08E-11,2.62E-05,1.06E-11,2.65E-05,863.6382327,1.01E-11,1.43E-11,1.48E-11,2.39E-11
870.5733395,1.10E-11,2.56E-05,1.01E-11,2.72E-05,864.5896103,1.10E-11,1.73E-11,1.51E-11,2.52E-11
871.5804269,1.00E-11,2.64E-05,1.04E-11,2.71E-05,865.5618997,1.07E-11,1.72E-11,1.51E-11,2.45E-11
872.5581524,1.00E-11,2.73E-05,1.14E-11,2.66E-05,866.5340011,1.07E-11,1.59E-11,1.41E-11,2.32E-11
873.5262101,9.52E-12,2.64E-05,1.10E-11,2.73E-05,867.5080917,1.08E-11,1.59E-11,1.42E-11,2.34E-11
874.5082581,1.03E-11,2.52E-05,1.10E-11,2.72E-05,868.4697874,1.14E-11,1.74E-11,1.46E-11,2.37E-11
875.4821305,9.82E-12,2.60E-05,1.03E-11,2.60E-05,869.4618633,1.08E-11,1.52E-11,1.39E-11,2.36E-11
876.4637268,1.10E-11,2.54E-05,1.07E-11,2.57E-05,870.4031346,1.11E-11,1.33E-11,1.34E-11,2.39E-11
877.4409294,1.13E-11,2.66E-05,9.61E-12,2.63E-05,871.3971851,1.09E-11,1.47E-11,1.52E-11,2.39E-11
878.4213643,1.06E-11,2.81E-05,9.48E-12,2.69E-05,872.3696671,1.07E-11,1.57E-11,1.49E-11,2.37E-11
879.3891611,1.08E-11,2.58E-05,9.93E-12,2.63E-05,873.3447042,1.09E-11,1.59E-11,1.45E-11,2.36E-11
880.367018,1.07E-11,2.64E-05,1.01E-11,2.73E-05,874.3180773,1.15E-11,1.68E-11,1.49E-11,2.41E-11
881.358108,9.98E-12,2.60E-05,1.10E-11,2.68E-05,875.2715905,1.18E-11,1.64E-11,1.52E-11,2.40E-11
882.3251872,1.08E-11,2.68E-05,1.06E-11,2.66E-05,876.2366414,1.15E-11,1.58E-11,1.53E-11,2.40E-11
883.3125825,1.08E-11,2.55E-05,1.10E-11,2.65E-05,877.2112362,1.11E-11,1.69E-11,1.55E-11,2.39E-11
884.2780509,1.12E-11,2.25E-05,1.12E-11,2.61E-05,878.15292,1.11E-11,1.62E-11,1.54E-11,2.41E-11
885.2405653,1.12E-11,2.48E-05,1.05E-11,2.60E-05,879.1350968,1.04E-11,1.57E-11,1.47E-11,2.45E-11
886.2255015,1.04E-11,2.70E-05,1.04E-11,2.62E-05,880.0959516,1.03E-11,1.45E-11,1.48E-11,2.42E-11
887.1957755,1.07E-11,2.56E-05,1.03E-11,2.61E-05,881.0779526,1.05E-11,1.62E-11,1.42E-11,2.43E-11
888.1431992,1.14E-11,2.60E-05,1.08E-11,2.63E-05,882.0723293,1.05E-11,1.72E-11,1.40E-11,2.41E-11
889.1007974,1.08E-11,2.53E-05,9.93E-12,2.60E-05,883.0233793,1.10E-11,1.52E-11,1.32E-11,2.39E-11
890.078388,1.05E-11,2.59E-05,9.71E-12,2.62E-05,884.0146344,1.12E-11,1.56E-11,1.38E-11,2.48E-11
891.054985,1.07E-11,2.66E-05,1.02E-11,2.74E-05,884.9858892,1.14E-11,1.68E-11,1.52E-11,2.45E-11
892.0367644,1.09E-11,2.56E-05,1.13E-11,2.67E-05,885.9474306,1.13E-11,1.66E-11,1.33E-11,2.33E-11
893.0039535,1.08E-11,2.53E-05,1.04E-11,2.63E-05,886.8879218,1.09E-11,1.70E-11,1.37E-11,2.35E-11
893.9813864,1.08E-11,2.67E-05,1.16E-11,2.65E-05,887.8743262,1.09E-11,1.62E-11,1.39E-11,2.35E-11
894.9424067,1.09E-11,2.50E-05,1.19E-11,2.68E-05,888.8458586,1.15E-11,1.43E-11,1.34E-11,2.41E-11
895.9207129,1.16E-11,2.28E-05,1.07E-11,2.64E-05,889.8096447,1.05E-11,1.46E-11,1.37E-11,2.43E-11
896.8827367,1.17E-11,2.25E-05,9.71E-12,2.54E-05,890.7726874,1.15E-11,1.55E-11,1.36E-11,2.38E-11
897.8389866,1.16E-11,2.55E-05,9.33E-12,2.57E-05,891.7450726,1.17E-11,1.65E-11,1.32E-11,2.30E-11
898.7997293,1.12E-11,2.66E-05,9.88E-12,2.70E-05,892.7047305,1.15E-11,1.47E-11,1.44E-11,2.36E-11
899.7735283,1.16E-11,2.58E-05,1.05E-11,2.61E-05,893.6582327,1.10E-11,1.54E-11,1.51E-11,2.45E-11
900.7486303,1.12E-11,2.64E-05,9.83E-12,2.67E-05,894.6289909,1.03E-11,1.75E-11,1.50E-11,2.45E-11
901.7378039,1.00E-11,2.71E-05,1.06E-11,2.63E-05,895.5795512,1.11E-11,1.51E-11,1.51E-11,2.45E-11
902.7455585,1.07E-11,2.44E-05,1.16E-11,2.66E-05,896.5198593,1.10E-11,1.36E-11,1.48E-11,2.42E-11
903.6968946,1.15E-11,2.37E-05,1.13E-11,2.71E-05,897.4998589,1.02E-11,1.36E-11,1.37E-11,2.45E-11
904.6842403,9.99E-12,2.42E-05,1.01E-11,2.76E-05,898.4598553,1.06E-11,1.66E-11,1.44E-11,2.45E-11
905.6618598,9.45E-12,2.43E-05,9.82E-12,2.71E-05,899.4405565,1.05E-11,1.67E-11,1.46E-11,2.51E-11
906.6085086,9.31E-12,2.51E-05,1.08E-11,2.65E-05,900.4020228,1.09E-11,1.68E-11,1.52E-11,2.44E-11
907.5799079,1.06E-11,2.46E-05,1.04E-11,2.62E-05,901.3755782,1.13E-11,1.64E-11,1.39E-11,2.33E-11
908.5476787,1.07E-11,2.65E-05,1.01E-11,2.72E-05,902.3359931,1.11E-11,1.58E-11,1.42E-11,2.32E-11
909.5556078,1.03E-11,2.72E-05,1.09E-11,2.71E-05,903.3182597,1.04E-11,1.76E-11,1.44E-11,2.37E-11
910.542702,1.05E-11,2.75E-05,1.01E-11,2.69E-05,904.309907,1.02E-11,1.54E-11,1.43E-11,2.41E-11
911.500344,1.16E-11,2.63E-05,1.01E-11,2.62E-05,905.2721448,1.02E-11,1.40E-11,1.46E-11,2.36E-11
912.4520364,1.18E-11,2.58E-05,9.67E-12,2.70E-05,906.2658086,9.61E-12,1.67E-11,1.50E-11,2.36E-11
913.4286416,1.10E-11,2.58E-05,1.09E-11,2.65E-05,907.2481697,1.03E-11,1.79E-11,1.39E-11,2.39E-11
914.3955605,1.20E-11,2.54E-05,1.09E-11,2.67E-05,908.1993546,1.13E-11,1.62E-11,1.40E-11,2.36E-11
915.3528707,1.19E-11,2.27E-05,1.09E-11,2.55E-05,909.1725891,1.13E-11,1.48E-11,1.50E-11,2.27E-11
916.3200815,1.11E-11,2.33E-05,1.05E-11,2.62E-05,910.1542485,1.06E-11,1.44E-11,1.46E-11,2.35E-11
917.2708652,1.11E-11,2.24E-05,9.32E-12,2.72E-05,911.1440189,1.03E-11,1.42E-11,1.49E-11,2.33E-11
918.2585897,1.02E-11,2.54E-05,9.00E-12,2.75E-05,912.0978477,1.07E-11,1.54E-11,1.41E-11,2.30E-11
919.2280922,1.03E-11,2.80E-05,1.01E-11,2.69E-05,913.0799446,1.10E-11,1.45E-11,1.38E-11,2.37E-11
920.1992476,1.05E-11,2.47E-05,1.05E-11,2.64E-05,914.0408225,1.08E-11,1.41E-11,1.38E-11,2.39E-11
921.1545613,1.15E-11,2.15E-05,1.14E-11,2.55E-05,915.0231647,1.08E-11,1.55E-11,1.28E-11,2.42E-11
922.135915,9.94E-12,2.33E-05,1.15E-11,2.55E-05,915.9764671,1.11E-11,1.65E-11,1.32E-11,2.35E-11
923.0925405,9.08E-12,2.40E-05,1.09E-11,2.49E-05,916.9481649,1.09E-11,1.67E-11,1.38E-11,2.38E-11
924.0921474,9.28E-12,2.65E-05,1.04E-11,2.65E-05,917.9315407,1.15E-11,1.77E-11,1.35E-11,2.49E-11
925.0583975,8.88E-12,2.69E-05,1.05E-11,2.68E-05,918.8823788,1.09E-11,1.70E-11,1.37E-11,2.38E-11
926.0472796,1.00E-11,2.76E-05,9.98E-12,2.65E-05,919.8541088,1.04E-11,1.65E-11,1.40E-11,2.33E-11
927.0009782,9.97E-12,2.74E-05,1.07E-11,2.64E-05,920.8063312,1.02E-11,1.59E-11,1.44E-11,2.39E-11
927.9673314,1.16E-11,2.63E-05,1.04E-11,2.71E-05,921.7772517,1.07E-11,1.53E-11,1.49E-11,2.32E-11
928.9486811,1.06E-11,2.65E-05,9.75E-12,2.71E-05,922.7404082,1.06E-11,1.43E-11,1.48E-11,2.39E-11
